self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 4,date ('2015-01-01 00:00:00'),0.95,0,0,2173,675,0,675,0,0,1187700,593850,19273,6894,7192,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2016-01-01 00:00:00'),0.95,0,0,1224,1291,0,1291,0,0,1473300,736650,24168,9167,8951,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(144)],"
Simulation 1,date ('2016-01-01 00:00:00'),0.95,0,0,327,1137,0,1137,0,0,1364700,682350,21081,8415,7926,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(18),pond(19),pond(125),pond(126),pond(144)],"
Simulation 2,date ('2016-01-01 00:00:00'),0.95,0,0,490,1100,0,1100,0,0,1197000,598500,20608,8082,7695,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2016-01-01 00:00:00'),0.95,0,0,789,1898,0,1898,0,0,2082900,1041450,32972,13021,12378,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(18),pond(19),pond(125),pond(126),pond(144)],"
Simulation 4,date ('2016-01-01 00:00:00'),0.95,0,0,712,1565,0,1565,0,0,1341000,670500,21962,8556,8177,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(19),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2017-01-01 00:00:00'),0.95,0,0,1995,902,0,902,0,0,1638600,819300,26141,9654,9667,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2017-01-01 00:00:00'),0.95,0,0,429,633,0,633,0,0,1481700,740850,21482,8536,8065,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126)],"
Simulation 2,date ('2017-01-01 00:00:00'),0.95,0,0,762,650,0,650,0,0,1299600,649800,21350,8267,7953,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 3,date ('2017-01-01 00:00:00'),0.95,0,0,1610,1083,0,1083,0,0,2293200,1146600,34550,13310,12931,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(129),pond(133),pond(144)],"
